BookID,BorrowingID,BorrowerID,BorrowDate,ReturnDate
0666,01261,0715,2010-07-06,2010-08-05
0666,01354,0286,2017-09-07,2017-10-05
0666,01802,0665,2002-10-08,2002-10-22
0667,02001,0634,2016-12-11,2016-12-22
0667,02015,0109,2014-06-18,2014-06-30
0667,02774,0533,2019-11-11,2019-12-08
0668,00706,1298,2020-03-01,2020-03-29
0669,00807,1071,2007-05-08,2007-06-02
0669,01932,1377,2022-04-13,2022-04-22
0669,02834,0986,2021-07-11,2021-08-07
0670,00096,0984,2003-01-13,2003-02-01
0670,00726,1028,2015-01-20,2015-01-26
0670,01966,1000,2015-08-21,2015-09-17
0671,02505,0221,2005-08-20,2005-09-14
0671,02922,1360,2016-11-23,2016-12-17
0672,02234,0474,2003-04-07,2003-04-13
0672,02949,1124,2007-11-12,2007-11-17
0673,00049,1102,2007-12-19,2007-12-23
0673,00122,0111,2006-04-11,2006-05-09
0673,00274,1194,2009-01-18,2009-01-19
0673,00861,0732,2005-07-23,2005-07-29
0673,01153,0990,2014-09-05,2014-09-26
0673,02877,0493,2004-11-20,2004-11-29
0674,02544,1095,2013-08-07,2013-08-17
0675,02880,0352,2017-12-01,2017-12-05
0676,00894,1190,2008-11-20,2008-11-29
0678,01582,0233,2003-03-04,2003-03-14
0679,02514,0295,2015-08-17,2015-09-13
0680,01530,0676,2008-11-05,2008-11-25
0680,01738,1296,2008-11-05,2008-11-17
0680,02394,0986,2007-05-13,2007-05-16
0681,02207,1312,2006-07-01,2006-07-18
0681,02691,0376,2004-07-26,2004-08-04
0681,02890,0893,2018-12-24,2019-01-21
0682,00567,0008,2016-06-23,2016-07-08
0682,02101,0796,2020-09-10,2020-09-11
0683,01225,0308,2015-06-05,2015-07-02
0684,00168,1090,2012-10-11,2012-10-31
0684,00308,0945,2020-09-25,2020-10-08
0684,01275,0436,2007-01-25,2007-01-29
0684,01883,1383,2009-03-04,2009-03-07
0685,00369,1037,2011-03-13,2011-04-03
0685,01771,0557,2015-10-05,2015-10-25
0685,01864,0687,2017-06-09,2017-06-19
0686,00843,0120,2014-01-14,2014-02-03
0686,02047,1233,2017-03-22,2017-03-23
0687,00346,1174,2018-04-10,2018-04-13
0687,00511,1257,2020-09-15,2020-10-10
0687,01213,1116,2018-02-11,2018-03-03
0688,00064,1072,2020-03-17,2020-03-19
0688,00484,0003,2016-10-18,2016-11-07
0688,01755,0268,2009-04-27,2009-05-16
0689,00162,0579,2020-04-04,2020-04-25
0689,01232,1152,2009-04-26,2009-05-03
0689,02155,0249,2015-06-07,2015-06-09
0689,02963,1449,2011-07-27,2011-08-05
0690,01331,1351,2004-12-06,2004-12-11
0690,01704,0382,2003-07-22,2003-07-30
0690,01799,0933,2018-02-24,2018-03-19
0690,02621,0019,2019-05-03,2019-05-26
0691,00123,0826,2011-01-04,2011-01-17
0691,00789,0095,2009-08-06,2009-08-18
0691,01873,1323,2004-12-05,2004-12-27
0691,01947,0137,2005-06-02,2005-06-13
0691,02137,1043,2005-05-07,2005-05-11
0691,02271,0738,2018-08-13,2018-08-22
0692,00564,0602,2009-11-15,2009-11-26
0693,00305,1179,2003-12-08,2003-12-20
0693,02069,1177,2016-03-23,2016-04-01
0694,01635,1347,2010-03-09,2010-03-16
0694,02312,0804,2021-01-20,2021-01-25
0694,02778,0367,2020-05-19,2020-06-13
0695,00322,1253,2020-10-11,2020-10-17
0695,00759,0717,2004-01-04,2004-02-03
0696,00979,0497,2015-07-24,2015-08-22
0696,01402,0842,2016-07-07,2016-07-09
0696,02188,0402,2006-11-17,2006-12-11
0697,00673,0523,2019-03-19,2019-04-10
0697,00963,1368,2019-11-03,2019-11-22
0697,01557,1042,2019-05-28,2019-06-09
0697,02468,0467,2020-10-01,2020-10-30
0698,00542,1333,2019-07-19,
0698,01227,0104,2017-11-24,2017-12-23
0698,02593,0195,2009-10-16,2009-10-21
0699,00600,1370,2011-04-22,2011-05-08
0700,00196,1447,2020-04-28,2020-05-27
0700,00301,0431,2012-02-28,2012-02-29
0700,01212,1304,2018-11-13,2018-12-05
0700,01709,0470,2008-06-06,2008-07-03
0700,02648,1182,2009-04-15,2009-05-02
0701,01308,0342,2013-02-04,2013-02-12
0701,01651,0546,2011-09-28,2011-10-07
0701,01865,1248,2012-11-14,2012-12-09
0701,02247,0109,2015-02-19,2015-03-15
0701,02728,1326,2013-05-20,2013-06-01
0701,02926,0217,2018-09-16,2018-09-27
0703,01061,1285,2002-07-28,2002-07-29
0703,01680,1050,2009-08-24,2009-09-12
0703,01717,0250,2003-09-06,2003-09-16
0703,01726,1187,2020-07-07,2020-07-11
0703,02675,0259,2010-03-05,2010-03-06
0703,02796,0106,2008-09-17,2008-10-12
0704,00936,0029,2015-07-25,2015-08-09
0704,02469,0745,2009-09-18,2009-10-16
0704,02470,1492,2006-10-04,2006-10-25
0705,00100,0811,2013-02-12,2013-03-08
0705,00736,0863,2018-10-02,2018-10-06
0705,02523,1336,2013-08-28,
0705,02754,0829,2008-07-01,2008-07-16
0705,02878,1499,2016-12-25,2017-01-08
0706,00515,0358,2006-11-08,2006-11-29
0706,01180,0270,2008-04-17,2008-04-25
0706,02097,0244,2010-09-22,2010-10-12
0706,02493,0279,2003-03-03,2003-03-07
0707,00860,0265,2005-03-21,2005-03-26
0707,01674,1129,2018-07-23,2018-08-06
0708,02166,0791,2021-06-23,2021-06-27
0708,02574,1113,2018-04-04,2018-04-06
0709,00089,1192,2008-12-23,2009-01-05
0709,00357,1066,2006-05-03,2006-05-10
0709,00453,0884,2005-08-04,2005-08-19
0709,01338,0545,2009-05-14,2009-06-10
0710,00757,1263,2018-02-03,2018-02-08
0710,01091,0443,2004-01-05,2004-01-21
0710,02371,0790,2021-11-13,2021-12-08
0711,01025,0094,2015-01-21,2015-01-23
0711,01372,0091,2012-09-13,2012-10-01
0711,01955,1415,2021-09-02,2021-09-24
0711,02295,0722,2020-08-09,2020-08-29
0712,02045,0730,2016-11-20,
0712,02442,0910,2004-04-14,2004-05-12
0713,00018,0787,2002-10-07,2002-10-14
0714,01626,0503,2018-05-07,2018-06-01
0715,00817,0315,2002-02-26,2002-03-24
0715,01602,1089,2009-10-24,2009-11-01
0717,01247,0176,2013-06-23,2013-07-20
0718,01511,1257,2011-01-28,2011-01-31
0719,00114,1172,2007-07-18,2007-08-03
0719,00261,0719,2009-01-26,2009-02-18
0719,01280,1095,2022-12-09,2022-12-24
0719,02608,1077,2009-01-04,2009-01-12
0720,00502,1234,2022-03-18,
0721,00160,0728,2004-11-17,2004-11-22
0721,01600,0768,2022-12-02,2022-12-21
0721,01940,0581,2020-06-14,2020-07-11
0721,02251,0183,2013-10-18,2013-11-06
0722,00934,0124,2002-07-26,2002-08-09
0722,02340,0462,2012-08-24,2012-09-04
0722,02412,0456,2007-08-09,2007-09-03
0722,02643,1200,2003-07-11,2003-07-15
0723,02076,1063,2013-11-01,2013-11-03
0724,00607,0659,2011-02-23,2011-02-26
0724,02102,0844,2018-07-01,2018-07-25
0725,01834,0791,2004-03-21,2004-03-30
0726,00268,0492,2020-08-15,2020-08-30
0726,01400,0854,2003-11-16,2003-12-06
0727,00184,0591,2014-11-27,2014-12-14
0727,00945,0640,2016-03-13,2016-04-05
0727,02802,0324,2011-01-03,2011-01-20
0727,02911,1282,2009-11-03,2009-11-08
0728,01286,0354,2012-09-05,2012-09-23
0728,01840,1170,2009-11-03,2009-11-12
0729,00718,0028,2007-03-20,2007-04-14
0729,00725,0625,2021-12-23,2022-01-15
0729,00793,0507,2012-03-18,2012-03-22
0729,00926,1104,2011-08-16,2011-09-14
0729,01724,0734,2004-06-25,2004-07-06
0729,02520,1142,2016-02-28,2016-03-20
0729,02592,0602,2018-07-14,2018-08-10
0730,01216,0511,2022-08-26,2022-09-04
0730,01538,0195,2021-10-12,2021-10-30
0730,02072,0323,2013-10-08,2013-10-21
0730,02935,0708,2019-02-01,2019-02-09
0731,00447,0047,2011-11-08,2011-11-21
0731,02491,0462,2022-08-14,2022-08-28
0732,00247,0861,2005-06-05,2005-06-08
0732,00290,1086,2012-10-28,2012-11-26
0732,00565,1183,2016-09-25,2016-09-30
0732,01712,0890,2017-06-27,2017-07-18
0733,01431,0389,2004-10-02,2004-10-16
0733,02693,1493,2021-06-20,2021-07-15
0734,00633,0539,2020-02-21,2020-03-04
0734,01329,1279,2011-06-21,2011-07-18
0735,00005,0582,2011-04-18,2011-05-04
0735,00960,0143,2002-04-18,2002-04-26
0735,01439,1419,2008-06-20,2008-07-19
0735,01779,0350,2010-03-28,2010-04-02
0736,01688,0319,2013-04-25,2013-05-25
0736,02117,0614,2017-03-13,2017-04-12
0737,01616,0949,2017-03-16,2017-03-29
0737,02921,1070,2022-01-04,2022-01-10
0738,01363,0153,2014-01-15,2014-01-26
0738,01957,0708,2012-07-19,2012-08-17
0739,01236,0706,2002-04-09,2002-05-08
0739,01382,1019,2020-12-14,
0740,00425,1072,2012-09-20,2012-10-01
0740,01719,1179,2002-12-09,2003-01-01
0741,00468,0551,2004-02-16,2004-03-13
0742,00030,0296,2013-07-16,2013-07-24
0742,01389,0130,2008-05-06,2008-05-25
0742,02809,0537,2012-10-01,2012-10-29
0743,00293,0721,2009-09-25,2009-10-07
0743,02937,0100,2007-02-02,2007-02-27
0744,00272,0239,2003-01-06,2003-01-19
0744,00784,1129,2012-05-16,2012-06-12
0744,02376,0492,2010-09-02,2010-09-24
0744,02637,0573,2011-12-17,2012-01-15
0745,01652,1181,2004-10-18,2004-10-24
0747,01698,0715,2021-08-19,2021-09-17
0748,01417,0479,2004-09-05,2004-09-17
0748,01922,1491,2016-06-14,2016-06-20
0749,00209,0093,2009-12-21,2010-01-02
0749,00487,1363,2017-05-16,2017-05-28
0749,02784,0310,2009-06-12,2009-06-14
0750,01625,0508,2008-05-15,2008-06-10
0751,02578,0656,2010-11-17,2010-12-05
0752,00020,0848,2007-06-09,2007-06-15
0752,00912,1464,2014-08-03,2014-08-21
0752,02373,0482,2014-01-24,2014-02-07
0752,02435,0525,2017-06-02,2017-06-19
0752,02538,1460,2006-02-13,2006-02-26
0752,02884,0768,2008-07-03,2008-07-22
0753,00665,0775,2018-03-21,2018-03-25
0754,00313,0437,2019-04-28,2019-05-14
0754,01672,1108,2011-07-22,2011-08-09
0754,02363,0498,2004-06-28,2004-06-29
0755,00204,0889,2008-09-27,2008-10-18
0755,01168,0915,2007-09-02,2007-09-11
0755,01356,0049,2010-01-26,2010-01-29
0755,02485,0021,2003-02-12,2003-02-25
0755,02604,0736,2021-02-12,2021-02-28
0756,00556,1452,2010-05-02,2010-05-29
0756,00716,1123,2020-09-22,2020-09-23
0756,02352,0141,2011-12-24,2012-01-06
0756,02825,1212,2012-03-25,2012-04-20
0757,00039,0574,2019-05-22,2019-06-01
0757,00831,1203,2014-04-12,2014-05-03
0757,01856,1128,2009-04-06,2009-05-06
0758,00991,0697,2021-03-18,2021-04-07
0758,01224,0891,2005-07-12,2005-07-29
0759,02021,1465,2006-11-07,2006-11-27
0759,02499,0185,2010-03-06,2010-03-14
0760,00249,0597,2014-06-08,2014-06-19
0760,01655,0557,2013-07-15,2013-08-06
0761,00709,1052,2004-03-17,2004-03-31
0761,00769,1260,2017-09-14,2017-09-27
0761,01768,0920,2012-09-10,2012-09-26
0762,00294,0880,2010-09-05,2010-09-08
0762,00443,0868,2002-06-06,2002-06-11
0762,01147,0740,2019-07-24,2019-07-27
0762,01210,0814,2004-07-16,2004-07-29
0762,01507,0652,2016-09-28,2016-10-21
0762,01845,0053,2009-05-22,2009-05-28
0762,02704,0514,2022-02-12,2022-02-26
0763,01465,0498,2021-12-25,2022-01-10
0763,01862,1212,2013-06-12,2013-07-11
0764,00223,0890,2005-05-12,2005-06-01
0764,01855,1058,2017-04-26,2017-05-10
0764,02196,0915,2015-04-15,2015-04-24
0765,00402,1048,2012-07-11,2012-08-03
0765,01048,0064,2004-05-07,2004-05-15
0766,01284,0063,2021-09-04,2021-09-25
0766,02042,0679,2011-11-09,2011-11-17
0766,02805,1349,2006-03-22,2006-03-27
0767,00163,1377,2004-09-25,2004-10-15
0767,00507,1401,2020-10-22,2020-10-24
0767,01789,0214,2019-07-24,2019-08-08
0768,01021,0676,2013-08-14,2013-09-05
0769,02181,0780,2022-04-19,2022-04-20
0769,02619,1396,2009-03-26,2009-04-11
0770,00620,1330,2006-04-06,2006-04-28
0770,00678,1356,2010-04-07,2010-04-26
0770,00715,0783,2002-09-27,2002-10-09
0770,02122,1317,2005-08-15,2005-09-14
0771,01509,0908,2017-01-17,2017-01-28
0771,02906,1068,2021-01-02,2021-01-21
0771,02995,0450,2008-08-11,2008-08-20
0772,00751,1147,2013-07-24,2013-07-26
0772,01888,1476,2012-09-22,2012-10-20
0772,02559,1424,2010-04-19,2010-05-12
0772,02867,0992,2019-05-01,2019-05-16
0773,01203,1058,2003-12-25,
0773,01246,0046,2005-09-14,2005-09-21
0773,01762,0500,2012-04-23,
0773,02073,0223,2013-03-12,2013-03-18
0774,00470,0648,2020-05-16,2020-06-10
0774,02048,0594,2019-04-04,2019-04-22
0775,00721,0749,2012-04-15,2012-04-18
0775,00800,1151,2015-11-04,2015-11-17
0775,01924,0041,2017-04-20,2017-04-28
0775,02225,1390,2013-05-12,2013-05-22
0776,00099,1183,2007-06-23,2007-07-14
0776,00517,1256,2010-08-06,2010-08-21
0777,00561,1425,2010-08-27,2010-09-13
0777,01215,1300,2021-05-09,2021-05-20
0778,00295,0916,2017-01-08,2017-02-07
0778,02195,0590,2006-05-22,2006-06-13
0778,02846,0453,2012-02-28,2012-03-16
0779,00873,0737,2006-05-04,2006-05-18
0779,00927,0768,2006-09-05,2006-09-15
0779,01056,1336,2011-03-26,2011-04-10
0779,01381,1015,2007-09-19,2007-10-13
0779,01432,0290,2006-10-14,2006-11-07
0779,02615,0892,2008-01-24,2008-02-06
0780,00848,0801,2005-11-06,2005-11-10
0780,01319,1479,2017-09-28,
0781,00666,0016,2010-12-06,2010-12-12
0781,02401,1027,2022-06-08,2022-06-30
0782,00118,1491,2005-02-26,2005-03-14
0782,00312,0093,2014-03-05,2014-03-31
0782,01312,0029,2007-07-28,2007-08-09
0783,00602,1114,2019-10-22,2019-11-21
0783,00707,0239,2017-04-06,2017-04-25
0783,01910,0461,2007-08-06,2007-08-08
0783,02124,0095,2003-06-13,2003-06-19
0784,01998,1151,2015-05-02,2015-05-06
0784,02070,0668,2004-03-07,2004-04-02
0784,02422,0966,2021-07-25,2021-07-29
0785,00777,0835,2006-09-09,2006-10-04
0785,02984,0203,2022-11-22,2022-12-08
0786,01754,0319,2016-08-10,2016-09-08
0786,02730,0722,2018-03-03,2018-03-31
0787,00748,0731,2012-08-11,2012-08-28
0787,00993,1396,2014-07-10,2014-07-31
0787,01515,1093,2003-11-20,2003-12-18
0787,02301,0676,2016-11-01,2016-11-18
0787,02595,0136,2010-11-14,2010-12-01
0787,02950,0050,2010-03-04,2010-03-30
0788,01816,1004,2018-01-20,2018-02-19
0788,02245,0397,2012-09-15,2012-10-14
0788,02304,0933,2016-07-27,2016-08-11
0788,02605,1279,2002-08-18,2002-08-27
0789,00233,0687,2007-10-16,2007-10-22
0789,00905,1003,2010-09-23,2010-10-02
0790,01801,0873,2004-10-21,2004-11-20
0791,00052,0577,2004-12-06,2004-12-21
0791,00773,0953,2003-04-22,2003-04-29
0791,01690,1029,2011-10-25,2011-10-30
0791,02067,0524,2011-09-08,2011-09-30
0792,01325,1060,2011-09-13,2011-10-09
0792,01535,1407,2018-06-10,2018-06-12
0792,02682,1282,2018-04-14,2018-04-16
0793,02451,0379,2005-04-15,2005-05-08
0793,02533,1129,2002-11-01,2002-11-27
0793,02665,0647,2007-10-04,2007-10-05
0794,00008,0192,2021-11-27,2021-12-24
0794,00382,0231,2007-02-15,2007-03-12
0794,02476,0217,2003-06-09,2003-06-11
0795,02314,1255,2020-10-15,2020-11-10
0796,00520,0402,2004-02-26,2004-03-04
0796,02326,1021,2017-09-17,2017-10-05
0797,00143,0416,2003-04-13,2003-04-23
0797,02655,0095,2002-01-08,2002-02-03
0798,01346,0140,2015-12-15,2015-12-29
0799,01744,1259,2016-10-14,2016-11-04
0799,02440,0140,2022-07-11,2022-07-31
0800,01438,1371,2014-10-23,2014-10-28
0800,02421,0959,2017-12-22,2018-01-14
0801,00801,0467,2009-12-14,2010-01-13
0802,00394,0613,2019-10-28,2019-11-22
0802,02111,1324,2002-12-14,2002-12-23
0803,00244,0992,2004-06-27,2004-07-10
0803,00808,1309,2019-11-08,
0803,00858,0029,2012-05-03,2012-05-10
0803,01615,0093,2004-02-05,2004-03-03
0803,01697,0009,2007-04-06,2007-04-14
0803,02080,1175,2020-12-23,2021-01-17
0803,02407,1238,2008-11-26,2008-11-27
0803,02717,0556,2008-10-15,2008-10-16
0803,02812,1257,2017-12-24,2018-01-15
0804,00134,1314,2008-11-25,2008-12-23
0804,00284,0948,2002-10-02,2002-10-09
0804,01903,1070,2020-03-01,2020-03-04
0804,01963,0415,2022-06-17,2022-07-05
0804,02647,1329,2004-03-18,2004-03-20
0805,02059,1111,2015-06-16,2015-06-25
0805,02817,1255,2006-11-25,2006-11-30
0806,00078,0416,2011-02-16,2011-03-06
0806,01586,0457,2015-05-09,2015-05-27
0806,01819,0755,2017-11-23,2017-12-13
0806,02199,0874,2013-03-05,2013-03-11
0806,02591,0221,2013-06-03,2013-06-15
0806,02758,0204,2011-05-06,2011-05-08
0807,01416,1415,2016-10-07,2016-10-28
0807,02564,1166,2016-03-04,2016-03-24
0808,02238,0391,2020-12-13,2020-12-21
0808,02379,1343,2009-03-23,2009-03-26
0808,02720,0073,2010-05-03,2010-05-26
0808,02822,1341,2002-10-18,2002-11-01
0809,00485,0316,2020-06-01,2020-06-04
0809,00850,0667,2012-02-05,2012-03-01
0810,01446,1450,2015-03-07,2015-03-18
0811,00636,0197,2014-02-28,2014-03-11
0811,02585,0897,2013-03-12,2013-03-19
0811,02627,0144,2012-01-24,2012-01-28
0811,02759,0454,2021-03-11,2021-04-01
0812,00395,0273,2022-09-19,2022-10-18
0812,01532,0361,2010-01-24,2010-02-22
0813,00890,0423,2012-06-16,2012-07-09
0814,01611,0172,2007-02-18,2007-02-21
0814,01944,0243,2007-06-17,2007-06-21
0815,02189,0079,2013-03-07,2013-03-20
0815,02524,0042,2005-12-22,2006-01-07
0816,00238,0262,2018-07-28,2018-08-06
0816,02014,1481,2008-07-24,2008-08-02
0817,01016,0922,2015-03-21,2015-04-18
0817,02628,0333,2002-08-06,2002-08-17
0818,01145,0734,2017-11-16,2017-11-21
0818,01529,0773,2008-05-25,2008-06-10
0818,02016,0107,2006-09-07,2006-09-24
0819,01017,0765,2018-09-27,2018-10-12
0819,01774,0487,2003-08-13,2003-09-07
0819,02601,1201,2003-01-23,2003-01-24
0820,00166,1134,2016-06-13,2016-06-20
0820,00987,1031,2013-02-25,2013-03-03
0820,02933,0350,2009-10-24,2009-10-25
0821,01687,0756,2014-02-20,2014-03-11
0821,01996,0477,2018-10-20,2018-11-03
0822,02210,0940,2003-10-09,2003-10-29
0822,02625,0009,2013-01-15,2013-01-22
0822,02737,1032,2021-12-25,2021-12-31
0824,01202,1178,2021-12-20,2022-01-10
0824,02739,0676,2011-04-05,2011-04-17
0825,01553,1290,2005-11-26,2005-12-06
0825,01689,1391,2016-11-05,2016-11-11
0826,00066,0042,2020-09-03,2020-09-24
0827,00356,1408,2009-02-12,2009-02-16
0827,00363,0659,2010-05-05,2010-05-09
0827,00953,0004,2021-07-15,2021-07-19
0828,00857,0706,2017-05-04,2017-05-07
0828,01046,1347,2009-05-16,2009-05-30
0828,01306,1423,2010-09-13,2010-10-10
0828,02325,0536,2008-08-11,2008-09-06
0828,02964,0465,2018-01-07,2018-01-25
0829,01484,1118,2019-08-04,2019-08-30
0829,01613,0509,2022-11-10,2022-11-22
0829,02287,1048,2022-05-13,2022-05-18
0829,02716,0486,2005-01-26,2005-02-18
0830,00205,0731,2015-12-24,2015-12-25
0830,00257,1384,2019-06-20,2019-06-29
0830,01326,0550,2004-10-18,2004-11-03
0830,01645,1395,2007-07-06,2007-07-25
0830,01749,0633,2020-12-04,2020-12-16
0831,00208,0415,2022-02-13,2022-03-05
0831,00342,0588,2008-08-01,2008-08-27
0831,00591,0811,2002-09-14,2002-10-11
0831,00592,0089,2005-12-18,2005-12-19
0832,01791,0047,2004-08-19,2004-08-20
0832,02019,0448,2016-08-12,2016-08-31
0832,02733,0360,2003-08-19,2003-09-04
0833,01045,1285,2007-11-05,2007-11-16
0833,01860,0489,2008-05-15,2008-06-05
0833,02178,0540,2019-01-08,2019-01-16
0834,00767,1367,2009-02-20,2009-02-27
0834,01129,0551,2011-08-03,2011-08-29
0834,02978,0089,2012-11-21,2012-12-11
0835,00270,1084,2021-11-18,2021-12-17
0835,01248,1129,2009-08-24,2009-09-04
0836,02439,1467,2004-02-02,2004-02-06
0837,00012,0414,2009-05-25,2009-06-08
0837,01394,0386,2021-11-10,2021-12-06
0838,00413,0061,2002-07-17,2002-07-22
0838,00527,0975,2007-02-03,2007-03-01
0838,01710,0547,2003-07-01,2003-07-07
0838,02695,0063,2006-02-17,2006-03-06
0838,02958,0559,2016-01-17,2016-01-20
0839,00001,0668,2008-09-28,2008-10-21
0839,01088,1063,2003-04-14,
0839,01297,0295,2014-02-12,2014-02-22
0839,02240,0594,2007-12-22,2008-01-15
0839,02746,0404,2011-02-01,2011-02-08
0840,00696,1414,2016-02-07,2016-03-01
0840,01592,0504,2011-01-17,2011-01-31
0840,01974,0082,2008-04-04,2008-04-14
0840,02329,0675,2013-05-05,2013-05-30
0841,00279,0311,2010-07-01,2010-07-07
0842,00675,0963,2004-06-05,2004-06-17
0842,00814,0899,2008-07-24,2008-08-03
0842,01001,0987,2016-12-13,2016-12-17
0843,00127,0090,2006-02-11,2006-02-12
0843,00644,0524,2017-09-08,2017-10-08
0844,00090,0710,2016-04-17,2016-05-05
0845,02208,0655,2011-10-13,2011-10-18
0845,02558,1456,2019-09-19,2019-09-21
0846,01334,0078,2015-11-16,2015-12-12
0847,00546,0899,2012-04-15,2012-04-24
0847,01549,0887,2006-04-27,2006-05-03
0848,00336,0146,2013-01-02,2013-01-28
0848,01404,0280,2017-06-20,2017-07-17
0849,00246,0856,2002-07-19,2002-08-08
0849,01472,0238,2009-09-01,2009-09-27
0849,01533,1388,2021-07-17,2021-08-06
0850,02765,1284,2009-04-20,2009-05-17
0851,00954,0214,2006-07-05,2006-08-03
0851,01043,0026,2009-04-21,2009-05-04
0851,02881,1405,2014-09-22,
0852,00877,0931,2020-05-26,2020-06-03
0852,01759,0091,2021-05-26,2021-06-11
0853,00320,1100,2013-09-25,2013-10-25
0853,01634,1242,2019-03-02,2019-03-23
0853,02986,0501,2007-09-28,2007-10-16
0854,00211,1465,2004-07-19,2004-07-24
0854,00688,0460,2019-05-08,2019-05-21
0854,01344,0567,2011-01-01,2011-01-25
0854,01482,0897,2015-08-07,2015-08-24
0854,01502,1236,2017-05-02,2017-05-10
0854,01797,0058,2020-02-21,2020-02-28
0854,02115,0467,2005-09-04,2005-09-29
0854,02677,1382,2006-01-07,2006-01-27
0855,00013,1075,2003-10-25,2003-11-17
0855,02840,1281,2003-12-22,2003-12-23
0856,00528,0423,2021-05-25,2021-06-02
0856,00699,0881,2013-03-24,2013-04-18
0856,02222,0047,2010-08-04,2010-08-21
0857,00414,1313,2011-03-01,2011-03-16
0857,00463,1325,2017-02-01,2017-02-06
0857,00820,1244,2021-02-14,2021-02-21
0857,02455,0537,2004-12-22,2005-01-05
0858,02036,0746,2017-10-24,2017-11-04
0858,02083,1073,2003-05-25,2003-06-11
0859,00656,0347,2016-04-14,2016-05-01
0859,02561,0568,2007-04-19,2007-05-07
0860,00834,0323,2012-02-21,2012-03-01
0860,01112,0418,2012-01-19,2012-02-01
0860,01282,0089,2014-08-06,2014-08-10
0860,01437,1230,2013-07-14,2013-07-22
0861,01164,0867,2020-09-16,2020-09-19
0861,01285,1388,2003-11-28,2003-12-04
0862,00377,0632,2013-06-21,2013-07-18
0862,00543,1073,2011-09-17,2011-09-30
0862,01838,0566,2015-07-07,2015-07-10
0862,02165,1326,2011-01-05,2011-01-08
0862,02378,0556,2022-10-11,2022-10-29
0863,01516,1332,2014-05-26,2014-06-05
0863,01671,0550,2011-10-06,2011-11-03
0864,01122,0735,2010-10-08,
0864,01184,1086,2002-08-22,2002-09-06
0865,00277,1109,2021-02-11,2021-03-13
0865,01632,0638,2004-04-11,2004-04-26
0866,00241,0279,2013-02-22,2013-03-24
0866,01630,0106,2006-04-25,2006-05-07
0867,00937,0952,2010-02-07,2010-02-12
0867,01614,1500,2015-11-11,2015-11-14
0867,01728,0868,2019-05-03,2019-05-04
0869,00035,1048,2008-04-17,2008-05-08
0869,00412,0340,2009-05-07,2009-06-01
0869,02353,0434,2002-09-03,2002-09-08
0869,02814,1279,2012-05-12,2012-05-20
0870,00186,0266,2019-01-02,2019-01-25
0870,01069,1389,2015-02-05,2015-02-13
0870,01795,0851,2011-09-05,2011-10-02
0870,02644,0338,2009-08-22,2009-09-18
0870,02662,1279,2011-07-10,2011-07-31
0870,02681,1329,2014-07-21,2014-07-23
0872,01633,0973,2010-09-14,2010-09-20
0872,02278,0493,2015-07-18,2015-07-31
0872,02527,0523,2005-04-07,2005-05-03
0872,02749,0476,2011-02-03,2011-03-02
0873,01788,0762,2002-10-08,2002-10-26
0874,02012,1270,2007-02-16,2007-03-06
0874,02791,1150,2021-05-24,2021-06-17
0875,01181,1492,2022-08-04,2022-08-28
0875,01558,1386,2004-08-16,2004-09-06
0875,02942,1384,2020-11-16,2020-12-07
0876,01114,1120,2007-07-28,2007-08-12
0876,01796,0510,2005-04-25,2005-05-18
0876,02961,0994,2013-10-18,2013-11-06
0877,00703,1105,2008-12-05,2008-12-18
0877,02216,1169,2008-06-15,2008-06-21
0878,00194,0714,2019-06-24,2019-07-14
0878,02349,1098,2015-07-27,2015-08-18
0878,02706,0230,2017-12-09,2017-12-18
0879,02040,0375,2002-04-18,2002-05-10
0879,02150,0432,2018-11-26,2018-12-17
0879,02398,0610,2010-06-24,2010-07-21
0880,01591,1260,2016-07-21,2016-08-09
0880,02905,0052,2009-08-03,2009-08-12
0881,00866,0190,2008-05-28,2008-06-14
0881,02672,0656,2004-11-22,2004-12-02
0882,00489,1143,2022-10-23,2022-10-27
0882,00931,1269,2017-02-28,2017-03-25
0883,01066,1249,2008-08-07,2008-08-11
0884,00506,1404,2002-08-16,2002-09-04
0884,00555,1364,2004-04-22,2004-04-26
0884,00606,0379,2005-11-04,2005-11-14
0884,01086,0011,2007-10-15,2007-10-21
0885,02741,1421,2016-01-05,2016-02-01
0886,02979,0390,2008-09-14,2008-09-18
0887,01342,0337,2022-07-13,2022-08-07
0888,01075,1137,2004-10-12,2004-11-01
0888,01867,1499,2013-02-04,2013-03-04
0889,00390,0425,2014-06-03,2014-06-10
0889,01599,0993,2007-05-12,2007-05-25
0889,02620,1222,2014-05-11,2014-05-25
0890,00014,1367,2012-05-17,2012-06-11
0890,00451,1490,2016-09-26,2016-10-03
0890,01931,1433,2021-05-21,2021-06-19
0890,02093,0842,2021-03-09,2021-04-07
0891,00236,1354,2018-01-23,
0891,00589,0326,2021-05-25,2021-06-16
0891,01458,1161,2008-11-23,2008-11-29
0891,01501,1167,2003-02-14,2003-02-21
0891,02017,0333,2018-02-01,2018-02-15
0892,02350,1195,2013-11-24,2013-12-08
0894,00145,0908,2013-08-26,2013-08-28
0894,00341,1259,2009-03-28,2009-04-20
0894,01734,1446,2015-11-27,2015-12-09
0894,02292,0992,2003-02-07,2003-02-10
0895,00669,0900,2009-08-04,2009-08-13
0895,01961,0871,2021-04-10,2021-04-20
